"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60"
"11",3.65843542215161,5.36024679672209,4.99164388376839,3.66450439342895,3.65039373042186,3.52208539105282,4.78936724155793,4.13342421373915,3.26674612457674,2.90565691769156,3.31514785971822,4.3359578694196,2.34705287157954,5.34740925198807,7.36935944651889,3.79600407709674,4.01214571528507,4.26466403454789,6.50379097643912,3.16737778407963,0.689695877842155,0.822873506521476,1.04959784479066,1.01758627566286,0.675589203152317,0.865386898947965,0.55485973221143,0.963298459189287,0.745751751427142,0.526677330925484,0.642849215386127,0.642262494864488,0.552636386025391,0.842340121165675,0.787699744629199,0.857783716680334,0.697931913644127,0.665336435951143,0.61749436612092,0.669607680348371,0.406778114873025,0.400787849526542,0.330188509036757,0.358366661027812,0.344291583347106,0.502056050123656,0.260955535854637,0.367582082021722,0.340037077641097,0.418729775227041,0.359614158638219,0.266761605814232,0.290324079081047,0.443751013328284,0.396140307987497,0.291889467474651,0.268091899833017,0.325955326142495,0.371219205188267,0.400930069298586
"12",3.02829914340388,4.88609684831736,4.09579965276959,5.10566300058198,2.62308407161289,4.90754905521647,3.58748790128444,3.17330379399648,3.74496952967697,2.28141794785297,4.2036600617632,4.48474308374294,3.52826285216605,4.00444230281568,2.8735205167211,3.4009699979295,4.69820358468877,4.95240999539302,3.07226599051983,4.63344168737015,0.569525950792921,0.798547586501041,0.485368840808201,0.492656121798175,0.627039613131325,0.723131801382985,0.647479086038224,0.67512665824424,0.641902409764017,0.509611057355806,0.685173323284436,1.05054578375951,0.736887746162533,0.628646340349902,0.544098766146542,0.556435663089722,0.611630086843009,0.718003140414888,0.654053594964109,0.768086841593112,0.406985802942629,0.324538058824288,0.243306078856615,0.295478263699145,0.476813064379117,0.374050644032322,0.306637250118476,0.419827751071701,0.317875863207225,0.327387750650921,0.362855745572832,0.252406460108063,0.244177448853789,0.341604645852015,0.401374302189563,0.338354262776112,0.442355798713606,0.41452375318991,0.345188049745615,0.35768497756608
"13",3.77766890451997,4.90160112002668,4.79762349723809,2.89928134275163,4.93756048604861,3.35373850539545,5.98345658991634,3.88317590063928,2.66448343144156,4.49050657725361,4.75507207058968,2.78442260326303,3.37752219549382,4.63335294667766,3.98911970045229,3.57662138032009,2.9813446045877,2.01674241420347,4.21304265569682,2.03016495486878,1.11057231126035,0.717170401813735,0.717216398407441,0.555031876108536,0.731946635717122,0.726319753700598,0.707136768160993,0.767618199759153,0.553190929176067,0.540410060703837,0.773881102923069,0.638310936013814,0.662497100809262,0.772312422837032,0.672723790724316,0.921797792749067,0.585247582893534,0.631467117693335,0.608808348759994,0.764731446828288,0.483995595103137,0.313691121485268,0.310969895642018,0.419195179009468,0.376812239430435,0.390919570960533,0.276073535350867,0.351017849985795,0.293626885491117,0.297080809017015,0.430468060038291,0.444147540770678,0.32894467204461,0.387066020004501,0.365997757158312,0.39231919192004,0.365093468957002,0.386619158687462,0.392027639693736,0.387807655772072
"14",4.29633924675862,3.14878442643637,3.43376477791633,3.29458540048952,3.43882648826043,5.69440062650232,5.53493620013312,3.39665634860747,3.6454928053868,4.12702262832872,2.20671341689484,3.66371967190637,5.4385735119401,3.59482263102122,3.92778690575955,6.31774922468523,2.47804331120891,3.1471707623381,2.4724421525096,3.84623864076534,0.627937301436115,0.624279200647763,0.705796458349767,0.721237637521233,0.628686296414556,0.693318434298854,0.591895419852179,0.631255385096656,0.730865803499193,0.761340893733616,0.395470042026977,0.827337932758386,0.841008093153993,0.625122817876998,0.814340547954968,0.89154429584509,0.648220834312006,0.619322054827205,0.511051767555475,0.752159453842102,0.340800177060851,0.389831142624155,0.31265330667226,0.407315171242288,0.386984400714873,0.365427610423556,0.318634415069362,0.290340591229909,0.340825734560935,0.311618317537595,0.32866724154728,0.367273661735912,0.377409123756726,0.491950291076272,0.40461859195109,0.333322017591445,0.355259663802622,0.283112540022727,0.4304986187569,0.436072469588987
"15",5.09224357332958,3.18524461311987,3.49844050409335,2.79649703241938,3.12648801848142,3.65681216745404,2.77377629386342,3.65635569318812,2.68265962203659,3.55377085846033,2.81147289301044,3.00336179996973,2.87625637308631,3.99011843560124,3.7964897759573,4.29605924678304,3.83411943792378,3.58555455106191,3.25018205865234,3.67450956440243,0.743282221046558,0.60126311736864,0.54356115586767,0.601977752896528,0.548650326230325,0.573994860278144,0.531482682805438,0.740347965402369,0.745835265752089,0.726823318988606,0.72797895182688,0.57838201096157,0.69851533084423,0.589170927372189,0.656952218782421,0.645120909538856,0.686008630289528,0.658867733227903,0.837405973087673,1.54868871312705,0.305163668622246,0.365517103402893,0.329793023375355,0.359507686776353,0.353865705718329,0.356240947749006,0.296826871916775,0.383212648723154,0.468208989990197,0.289084223038119,0.26052992041155,0.452652179659604,0.496209651760368,0.324687838552893,0.439254319754299,0.305139234030638,0.384644754037426,0.379751227783399,0.321593395256351,0.376343023694177
"16",4.75955870127527,3.82924019937683,2.79413073169755,4.2878287719357,4.75581592268088,4.49864939930822,3.409611344466,3.46366210481507,2.68189654462898,3.15423668858128,4.63850965828429,2.93493142283291,4.71686574503847,2.76007162271017,2.74413907058079,5.1381423771157,3.00742534105455,5.14167796331235,4.61464167573445,2.14590224302799,0.974644207301594,0.929652771464267,0.800574347935711,0.680037336407415,0.602106768678628,0.516933128654495,0.488939058425669,0.843530623763592,0.664532936294894,0.82977697744841,0.877922458879366,0.768490006110575,0.58930804318348,0.456522127874234,0.472994008342128,0.720709383514427,0.489240691369108,1.01919012801792,0.876549679195926,0.574363973122116,0.374029599469259,0.430786697728772,0.377508822027766,0.25881262512917,0.393960569359394,0.344570443763767,0.408249692068915,0.370130810381396,0.361854439778942,0.347280107891936,0.422886087473597,0.377352595470592,0.345054003697343,0.359372650141432,0.297704057342271,0.372164824326459,0.330097154250384,0.374683506539343,0.286877968845095,0.36776063981547
"17",2.60580366878347,5.34518612929029,3.6095345250944,2.81032411099433,4.1707674795267,3.92162243894205,3.38067895892794,5.65460530301185,3.1375771734384,5.44397883699422,5.3391623410519,3.57453034589312,3.38871560140812,5.22044674524304,2.54673650232737,4.63692054381551,3.22739869509113,5.87798654474396,5.13545171111376,2.87641055164437,0.775349606737975,0.713010256654209,0.506661136884622,0.585549414657666,0.752606825186014,0.585082334552972,0.845891643137616,0.783152868841588,0.574294123149857,0.636205435131519,0.935108757644628,0.521885510437385,0.548552939380194,0.852393925149409,0.473844109891323,0.52342194500313,0.702926654100784,0.685377889029375,0.845240157847015,1.00451753124711,0.400377365279836,0.268025979955365,0.344425345414271,0.406596946842373,0.311628009907937,0.388581383446396,0.316350285702633,0.322872307704444,0.371799320943787,0.353485562648155,0.337444271194985,0.312167611561772,0.35056237329917,0.428190071585897,0.349801764117773,0.345953980935736,0.538886830155073,0.347627711075074,0.293038863890755,0.392853864936199
"18",2.55858181783814,4.79103589198585,2.04134732037825,5.34656984700872,3.23291108348967,3.5727291324464,5.13011649153659,3.73562255370127,5.43550953670883,3.22248628287804,1.88193772066009,2.74257472394729,2.95931183400324,3.72672996882375,4.92813851334609,5.28098781459336,3.63369033341107,4.77204885116618,3.03603491726644,1.52394493860663,0.56072896297427,0.925286566146939,0.455333805869335,0.62780971748862,0.648290382096142,0.60325903480408,0.748866120623583,0.954515805141764,0.637934221903639,0.586697197771512,0.376548344170314,0.577430708491974,0.597153839572923,0.540455877251419,0.73640607860748,0.66860213813035,0.71185720719887,0.661490928255678,0.648279946696333,0.475244117938393,0.346987884738848,0.342426437536913,0.344251821236792,0.309583473398725,0.342847667842874,0.282694722158762,0.352739702231572,0.351710421043299,0.355137028011933,0.432368914555503,0.442555414264724,0.38627521815352,0.346597550311923,0.327843890871143,0.300159167645586,0.406465385232584,0.456117328626209,0.416525618808396,0.405110973199617,0.39893808697594
"19",3.34871845018853,3.21496063380344,2.81217777474628,3.99537977943555,3.01100877557148,4.91285407098069,3.28153556955197,4.24263043283585,2.98464143720093,4.59978660996969,4.47623370463738,4.76278341223973,3.22608323258289,3.03848862653517,3.45344812421849,3.12522118185156,3.23041880948172,4.56405393668099,2.83756479750635,3.79380010913633,0.515285024802561,0.70059630042856,0.464030158991306,0.605572044999897,0.556084116645622,0.672506342319254,0.466050377273503,0.823443125911168,0.671644179254014,0.882256078995769,0.774310624058254,0.825999816002941,0.578232856974182,0.546415122694055,0.822190736712279,0.41636997031813,0.625669736259785,0.947487900746137,0.52797568859498,0.426323429113614,0.3598890014839,0.338008703534553,0.324208608493799,0.307612855835224,0.4282104939891,0.341867496103019,0.272720471069794,0.312839393604637,0.330183936055828,0.313832584975513,0.38094407222971,0.375717992235636,0.330407304274369,0.37990063773572,0.351418488192262,0.359575129892519,0.410354796675442,0.333174829395782,0.417326589056396,0.29667910374636
"20",4.40845259881952,3.82566291591229,4.41804545616681,5.65697209623682,3.35743669815496,2.83096691102843,7.17044543715603,4.43944922446807,3.80621183182274,4.72417128492579,5.35984793626796,4.11643994339155,6.12104011685724,3.94819059281739,3.84651502924533,3.52065633960217,5.26273535890619,3.95435986633308,3.01368020962614,4.06442325761989,0.730870548325369,0.932508368809732,0.80774231252516,0.844516059062247,0.554808466088661,0.591896641828568,0.611249734977258,0.910624579737096,0.702564675227193,0.957740142485456,1.00364517082799,0.659935521209394,0.912331581677042,0.542187339777059,0.817099230201107,0.591725173665794,0.83019921157248,0.634902281566282,0.714569097989586,0.57036561648145,0.35047401707891,0.37286192683903,0.361059865764801,0.373609051874866,0.479390856301585,0.425417271341495,0.333689071046582,0.424814641319916,0.295507310981863,0.385897311019069,0.310262371442215,0.331849285821305,0.343325000519363,0.323561501270735,0.395817728356439,0.386645574338169,0.330363622509333,0.299649562328171,0.482264675962105,0.35478133220099
"21",5.41145955881409,3.81994702023101,2.97025908187291,4.81223146777938,4.75404174520692,3.8385868121416,1.78958182928178,4.46103890818456,4.78339534422303,4.0392245412318,3.16614815264623,3.9272335200572,3.61336015490601,3.30314065992725,3.9501468392406,4.71800999431841,3.7151437973617,3.59342884866778,3.10272825288507,5.18666590031302,0.744104024219784,0.799355244624255,0.680925795588687,0.662380138627534,0.715557445108689,0.558151194680492,0.64073519585314,0.947318468093946,0.832119814186081,0.614977255913001,0.641308366091882,0.575561701170909,0.80354542482215,0.628983280704363,0.750216386118984,0.832308710291348,0.851592330426467,0.689457810101498,0.6267989571382,0.807882359799676,0.267696371082428,0.387415144091083,0.334683933429734,0.311941627023578,0.351880145178546,0.36760845915005,0.366394194778971,0.490867825942655,0.320537775030983,0.385832391652341,0.338565664152788,0.366228488388486,0.429688203149921,0.383506970067613,0.409050211927363,0.370581142128592,0.35554007910417,0.301932503009997,0.385521577541435,0.345379419694575
"22",6.55652850088978,6.32596009098959,4.04448771665266,3.00778623291031,3.67643377402667,2.72025192947577,4.54003184947605,2.70362729013181,2.34845954682863,4.67509945841911,5.20823842303162,4.30803832723961,4.50985113138114,4.94761975388653,3.44419462181818,2.5304148839926,4.71128936647693,5.12281578184332,3.70223918894393,3.5785149104361,1.50336668443638,1.08174939589857,0.559386582045853,0.696018229156588,0.679845217319204,0.738170347180953,0.632614107993894,0.665917686991251,0.822258721417386,0.975874313730856,0.610462069081087,0.708051926503,0.601675613777085,0.595446322497421,0.660729886435009,0.390585658458749,0.793840385080581,0.756465383030311,0.692096961898437,0.690063687537483,0.355677349276908,0.359898738273392,0.385694218207549,0.32477283258886,0.350826460062949,0.513579923998933,0.363557850546191,0.345509693495567,0.401540314365068,0.339051755572963,0.30988567403175,0.346219426169568,0.364012682779767,0.318512927556917,0.361426208303376,0.326807198482623,0.337779025228965,0.392243119274453,0.355525376489856,0.397157919073309
"23",3.20129430873613,6.10226283388211,2.87912248742173,2.04044135443154,3.02028275667174,6.39349906552086,4.40345051121735,3.46737357060449,3.83807212186439,3.28516664512723,2.42037109623467,4.9812716461637,4.34474226522718,4.56052908272946,4.19390589289483,3.98151538454072,2.95435400299183,3.48734524994038,3.90994420362113,3.52901956237521,0.699975184773092,0.837440195881109,0.562286538997541,0.859212282305229,0.739764405581594,0.868125685885056,0.949209484312519,0.766526873142591,0.733591896607227,0.669995090318487,0.453576081955915,0.849748914472999,0.6624601323767,0.935138972467544,0.754701530834553,0.533489118246971,0.829293163862866,0.443996711784183,1.04466693754319,0.575359148489284,0.357708307282996,0.327989277819436,0.337489384122804,0.377282632034249,0.3787114356217,0.400198407596146,0.290788427425136,0.36568854733066,0.447882472967241,0.430433627396761,0.273453798223271,0.347042806790219,0.451029563951632,0.36572263530822,0.352371961733184,0.354676585543513,0.387534982117231,0.370423399218034,0.461948623232317,0.329994769226782
"24",3.91494307846759,2.55210972660402,3.86604383027054,4.15729710339232,2.75107698323595,4.80065989824573,3.96353425671257,4.3593708762973,2.81795811583596,5.94602403271523,5.35680946744145,3.30608927230875,3.24604851329768,3.7325222100033,3.43659130699298,5.05295842017679,3.49334304484066,3.10866148908622,3.60857374886997,3.37767857368279,0.732400784805853,0.858297321016554,0.565912900260885,0.545276486827136,0.535820879010296,0.772310624113938,0.74726227469509,0.541345578340005,0.803224350577394,0.757283010537411,0.826442286236347,0.728085132179128,0.817241885438418,0.623578055468876,0.857713495583808,0.58145687131823,0.718164576706369,0.780629451528676,0.759474730864442,0.704883782522687,0.430215821234241,0.304274606217312,0.33695119463213,0.333568858443182,0.269964445580574,0.369565027816034,0.344334714980473,0.294852440746491,0.295410210181296,0.426692218199595,0.367506086415697,0.476379538383703,0.321522363101796,0.352602452349726,0.325796898334546,0.291371180538949,0.40360184666376,0.385444743268655,0.247938274097541,0.430981839095296
"25",3.78959167917693,5.7038694620212,2.79931081000902,4.35741936920835,3.09137140537876,4.4757701488959,2.51312410872638,2.76572252653635,3.50434509048747,6.45980671803069,3.72498116507332,2.48764594886757,6.20312724222209,4.40498860561558,1.65537140312405,3.07831560655134,4.09803117537352,4.05894803095886,3.6792197921895,2.65342030867319,0.773974302301359,0.775762261180046,0.52700805238142,0.647392389233314,0.519526494179344,0.607289681839168,0.643698908494631,0.691366236883812,0.855249427497678,0.919292968375685,0.558643057060313,0.499859847847094,0.998497419171253,0.56686627691805,0.433292132451885,0.522906726823138,0.727314830787609,0.857227610670114,0.765563343777427,0.553836223905119,0.411705510523237,0.331024590182993,0.262873829792725,0.364290614675253,0.368038043206805,0.352727004901398,0.377572563460374,0.49472580881098,0.368387275060313,0.299926250967036,0.411864133374335,0.418769537508474,0.356518552766981,0.347516590985045,0.325346184149715,0.322285278223325,0.363506426174325,0.402315985524587,0.311465657263467,0.375802434921087
"26",3.14758288865796,4.49859356803996,2.54318421844866,5.57145297667173,2.93998711229131,5.40391771169518,2.21024264246723,3.60024442755309,4.40297194748744,3.58717346241434,3.66654631817279,2.7773152000247,3.67833165739718,4.01675835834166,4.58335776577855,4.17972921402805,4.08436317975578,2.79855693782547,4.44197768512245,4.95727593380262,0.64501984726388,0.827903240563224,0.530843468265584,0.899956426675652,0.757516701414229,0.626672961706149,0.673661265375822,0.624797157017634,0.741060220258003,0.709472699474637,0.832687651143203,0.730750544526149,0.75297651036599,0.933538922549737,0.725425367980547,0.828049484857997,0.73171753891569,0.647508645309862,0.640920789777952,0.65073083952711,0.430973854004397,0.370527826543393,0.361099221180699,0.271996732267133,0.435848600136467,0.302274418930903,0.381402170507475,0.331737525574229,0.471968343983478,0.402321173593417,0.457068954935158,0.388091895361201,0.386677328270734,0.483408323474227,0.510989069480744,0.383317971963538,0.312373909975195,0.32639287129775,0.360989497806911,0.32913291100223
"27",3.86089120406438,2.54400484433511,3.97020720734472,3.58726317196115,4.67378065179095,2.57871090320185,4.94174170885485,5.54016552121181,4.37191132232184,2.8969485570626,6.06885414673626,2.65178542117028,2.65060447064966,3.78013788556261,3.63766425000329,4.36790180986972,4.11594198113893,5.94908423991904,5.78798844780004,4.62881318322276,0.639549868060072,0.680892475253067,0.720896840937548,0.648793544547484,0.747320883966681,0.617449403614972,0.947470435127783,0.865583841333536,0.667015332127205,0.72426534257484,0.776846915082163,0.594263186667499,0.669359189307098,0.705161836423227,0.552460352144143,0.773446285721349,0.721643446769692,0.71410603187557,0.75147793627621,0.913596811674113,0.455720264787243,0.451840426036713,0.33473708340223,0.323875968250053,0.347811894892131,0.489729506525718,0.4587417165085,0.34845760520612,0.38859230204778,0.420749427068929,0.287546723705536,0.328107818350484,0.367412843219922,0.405599085457105,0.34174008042904,0.345820709618974,0.336097495342807,0.288709598121397,0.31184286925011,0.352357862626098
"28",2.91278840319853,4.29552975236816,4.11870570486714,2.83657350855353,3.70789145392411,5.18070895734421,3.67951886467797,4.31518148292309,5.95621520302978,4.09750275866576,6.4058083747112,3.16753251778886,5.25958924790012,4.86048980182096,2.29407028539144,4.28954810555239,3.68077482509407,2.95920916508774,4.73404849365732,2.93572591236091,0.60487545761375,0.685740852253917,0.575261398419307,0.723712636700778,0.584548492741257,0.931546719678145,0.675827362904837,0.677052239084293,0.885966131051275,0.673993651165338,0.883722135077195,0.580187797996317,0.625953919593501,0.661603480002249,0.647792723806194,0.77769266247722,0.60803614192789,0.601665491719951,1.07245509408917,0.570230457047826,0.373168985478643,0.359834047668604,0.279776493284095,0.387473965085526,0.334169563165198,0.324765368097498,0.377577729144495,0.347685168683224,0.311858512627731,0.418639563672364,0.305249455667272,0.228599786809766,0.395411758171524,0.292893216844948,0.371613897894338,0.303563507245116,0.365047520023856,0.385861910498276,0.394086793704719,0.323427951801116
